state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,region,row_in_region,award_pool,recipient_url,recipient_type_source,determination_confidence,flag_reason,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,basis_type,round_amount,announcement_date,source_archive_path
IN,120,Decatur Shelby County YMCA,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 6 ($13 Million Awarded to Region 6), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,6,2,GROW Regional Grants -- Region 6,https://www.ymca.org/locations/decatur-shelby-county-ymca,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13000000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,121,Jennings County Coordinating Council,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 6 ($13 Million Awarded to Region 6), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,6,3,GROW Regional Grants -- Region 6,https://spencertownship40.in.gov/assistance.php,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13000000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,122,Ripley County Health Department,,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"GROW Regional Grants, Region 6 ($13 Million Awarded to Region 6), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,6,4,GROW Regional Grants -- Region 6,https://ripleycounty.in.gov/health/,"TYPED (session 63, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said LOCAL_GOVT_OR_PUBLIC_HEALTH/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The form is in the state's own string, and the shared classifier's name rule reads it. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,13000000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,123,Switzerland County YMCA,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 6 ($13 Million Awarded to Region 6), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,6,5,GROW Regional Grants -- Region 6,https://www.ymca.org/locations/switzerland-county-ymca,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13000000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,124,Aspire Indiana Health,,FQHC_OR_RHC,No,"GROW Regional Grants, Region 6 ($13 Million Awarded to Region 6), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,6,6,GROW Regional Grants -- Region 6,https://www.aspireindiana.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,13000000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,125,"East Indiana Area Health Education Center, Inc.",,AHEC,No,"GROW Regional Grants, Region 6 ($13 Million Awarded to Region 6), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,6,7,GROW Regional Grants -- Region 6,https://eiahec.org/,"TYPED (session 63, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said AHEC/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The form is in the state's own string, and the shared classifier's name rule reads it. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,13000000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,126,Jennings County Health Department,,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"GROW Regional Grants, Region 6 ($13 Million Awarded to Region 6), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,6,8,GROW Regional Grants -- Region 6,https://www.in.gov/localhealth/jenningscounty/,"TYPED (session 63, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said LOCAL_GOVT_OR_PUBLIC_HEALTH/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The form is in the state's own string, and the shared classifier's name rule reads it. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,13000000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,127,Rush Memorial Hospital,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 6 ($13 Million Awarded to Region 6), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,151304,,,,6,9,GROW Regional Grants -- Region 6,https://www.rushmemorial.com/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151304; its provider-based RHCs enrol under the same name. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151304; its provider-based RHCs enrol under the same name. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,13000000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,128,Tech Literacy Services,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 6 ($13 Million Awarded to Region 6), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,6,10,GROW Regional Grants -- Region 6,,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13000000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,129,Ascension St. Vincent Jennings,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 6 ($13 Million Awarded to Region 6), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,151303,,,,6,11,GROW Regional Grants -- Region 6,https://healthcare.ascension.org/locations/indiana/inasc/north-vernon-ascension-st-vincent-jennings,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151303. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151303. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,13000000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
